count,probability,kl_divergence
"[2, 6, 1, 2, 0, 3]","[0.1429, 0.4286, 0.0714, 0.1429, 0.0, 0.2143]",0.021767484883647784
"[2, 0, 1, 5, 2, 3]","[0.1538, 0.0, 0.0769, 0.3846, 0.1538, 0.2308]",1.6432391208249217
"[4, 1, 0, 2, 5, 4]","[0.25, 0.0625, 0.0, 0.125, 0.3125, 0.25]",0.8344246235866409
"[8, 3, 0, 0, 0, 9]","[0.4, 0.15, 0.0, 0.0, 0.0, 0.45]",0.04746865728556017
"[5, 2, 1, 0, 0, 8]","[0.3125, 0.125, 0.0625, 0.0, 0.0, 0.5]",1.0837361676597144
"[3, 3, 0, 0, 0, 1]","[0.4286, 0.4286, 0.0, 0.0, 0.0, 0.1429]",0.0
"[1, 0, 0, 0, 0, 0]","[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",20.723265713606814
"[1, 5, 2, 4, 5, 14]","[0.0323, 0.1613, 0.0645, 0.129, 0.1613, 0.4516]",0.48192458288451057
"[2, 1, 12, 4, 15, 12]","[0.0435, 0.0217, 0.2609, 0.087, 0.3261, 0.2609]",0.07061536486156503
"[9, 1, 5, 19, 9, 9]","[0.1731, 0.0192, 0.0962, 0.3654, 0.1731, 0.1731]",0.22163424224185455
"[2, 12, 2, 15, 3, 8]","[0.0476, 0.2857, 0.0476, 0.3571, 0.0714, 0.1905]",0.17589042919508951
"[4, 2, 3, 1, 7, 10]","[0.1481, 0.0741, 0.1111, 0.037, 0.2593, 0.3704]",0.3571778522839446
"[7, 1, 2, 4, 4, 17]","[0.2, 0.0286, 0.0571, 0.1143, 0.1143, 0.4857]",0.5934618152002619
"[0, 1, 0, 0, 0, 0]","[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",20.723265713606814
"[5, 0, 4, 14, 4, 13]","[0.125, 0.0, 0.1, 0.35, 0.1, 0.325]",1.4488395141596104
"[1, 4, 5, 4, 7, 5]","[0.0385, 0.1538, 0.1923, 0.1538, 0.2692, 0.1923]",0.9025041184349056
"[6, 0, 3, 12, 6, 8]","[0.1714, 0.0, 0.0857, 0.3429, 0.1714, 0.2286]",7.819097875082113
"[12, 1, 0, 6, 2, 5]","[0.4615, 0.0385, 0.0, 0.2308, 0.0769, 0.1923]",1.4356357471619337
"[6, 10, 1, 6, 7, 9]","[0.1538, 0.2564, 0.0256, 0.1538, 0.1795, 0.2308]",0.16366076661591034
"[1, 0, 0, 4, 1, 4]","[0.1, 0.0, 0.0, 0.4, 0.1, 0.4]",0.11157177446081798
"[1, 0, 0, 1, 1, 3]","[0.1667, 0.0, 0.0, 0.1667, 0.1667, 0.5]",0.3660642125277541
"[3, 12, 3, 2, 0, 3]","[0.1304, 0.5217, 0.1304, 0.087, 0.0, 0.1304]",0.9156154273894667
"[1, 1, 0, 2, 1, 3]","[0.125, 0.125, 0.0, 0.25, 0.125, 0.375]",0.5198603619446547
"[8, 0, 0, 0, 1, 5]","[0.5714, 0.0, 0.0, 0.0, 0.0714, 0.3571]",2.71793987310748
"[3, 1, 2, 1, 1, 1]","[0.3333, 0.1111, 0.2222, 0.1111, 0.1111, 0.1111]",0.2761007177071526
"[10, 2, 0, 0, 0, 4]","[0.625, 0.125, 0.0, 0.0, 0.0, 0.25]",0.07202883465972909
"[1, 0, 2, 0, 1, 2]","[0.1667, 0.0, 0.3333, 0.0, 0.1667, 0.3333]",6.425366031422859
"[7, 1, 0, 0, 5, 0]","[0.5385, 0.0769, 0.0, 0.0, 0.3846, 0.0]",4.09807889799105
"[3, 5, 0, 4, 0, 3]","[0.2, 0.3333, 0.0, 0.2667, 0.0, 0.2]",0.2446480418644268
"[1, 2, 0, 1, 1, 0]","[0.2, 0.4, 0.0, 0.2, 0.2, 0.0]",0.2772588511397443
"[0, 11, 0, 0, 6, 0]","[0.0, 0.6471, 0.0, 0.0, 0.3529, 0.0]",0.0
"[0, 3, 0, 1, 0, 2]","[0.0, 0.5, 0.0, 0.1667, 0.0, 0.3333]",6.974572180460943
"[0, 6, 0, 7, 4, 3]","[0.0, 0.3, 0.0, 0.35, 0.2, 0.15]",4.80566509273477
"[4, 1, 0, 6, 1, 4]","[0.25, 0.0625, 0.0, 0.375, 0.0625, 0.25]",1.2590905943422175
"[2, 0, 0, 0, 0, 4]","[0.3333, 0.0, 0.0, 0.0, 0.0, 0.6667]",6.512575965223255
"[2, 0, 0, 1, 6, 2]","[0.1818, 0.0, 0.0, 0.0909, 0.5455, 0.1818]",1.1189221838342953
"[12, 6, 1, 2, 2, 2]","[0.48, 0.24, 0.04, 0.08, 0.08, 0.08]",0.09939626472847589
"[2, 2, 0, 0, 2, 6]","[0.1667, 0.1667, 0.0, 0.0, 0.1667, 0.5]",0.6250893879358034
"[3, 0, 0, 0, 0, 7]","[0.3, 0.0, 0.0, 0.0, 0.0, 0.7]",7.392916642764876
"[6, 5, 3, 2, 7, 2]","[0.24, 0.2, 0.12, 0.08, 0.28, 0.08]",0.38569558592048325
"[3, 5, 3, 5, 1, 13]","[0.1, 0.1667, 0.1, 0.1667, 0.0333, 0.4333]",0.25356181120256127
"[0, 0, 0, 1, 8, 0]","[0.0, 0.0, 0.0, 0.1111, 0.8889, 0.0]",8.291940344373351
"[4, 2, 1, 10, 1, 0]","[0.2222, 0.1111, 0.0556, 0.5556, 0.0556, 0.0]",0.28996749507504027
"[1, 2, 0, 0, 0, 6]","[0.1111, 0.2222, 0.0, 0.0, 0.0, 0.6667]",0.7754178940181152
"[4, 4, 0, 0, 2, 4]","[0.2857, 0.2857, 0.0, 0.0, 0.1429, 0.2857]",0.2182076076096891
"[8, 10, 0, 1, 2, 6]","[0.2963, 0.3704, 0.0, 0.037, 0.0741, 0.2222]",0.34391266795492237
"[5, 4, 2, 0, 4, 3]","[0.2778, 0.2222, 0.1111, 0.0, 0.2222, 0.1667]",4.538110066976239
"[3, 2, 0, 2, 3, 0]","[0.3, 0.2, 0.0, 0.2, 0.3, 0.0]",0.5309610955507532
"[6, 7, 2, 2, 3, 2]","[0.2727, 0.3182, 0.0909, 0.0909, 0.1364, 0.0909]",0.45123058680038697
"[3, 1, 1, 3, 7, 7]","[0.1364, 0.0455, 0.0455, 0.1364, 0.3182, 0.3182]",0.29769227138950227
"[3, 2, 0, 1, 12, 1]","[0.1579, 0.1053, 0.0, 0.0526, 0.6316, 0.0526]",0.620895154583939
"[7, 9, 0, 1, 1, 9]","[0.2593, 0.3333, 0.0, 0.037, 0.037, 0.3333]",2.081124816877975
"[3, 6, 3, 0, 1, 6]","[0.1579, 0.3158, 0.1579, 0.0, 0.0526, 0.3158]",0.2208604748322984
"[1, 5, 0, 1, 1, 3]","[0.0909, 0.4545, 0.0, 0.0909, 0.0909, 0.2727]",1.6653596590678394
"[2, 0, 1, 2, 7, 7]","[0.1053, 0.0, 0.0526, 0.1053, 0.3684, 0.3684]",1.3516595244221352
"[0, 1, 0, 1, 10, 3]","[0.0, 0.0667, 0.0, 0.0667, 0.6667, 0.2]",2.671209587182318
"[4, 2, 0, 7, 2, 5]","[0.2, 0.1, 0.0, 0.35, 0.1, 0.25]",0.1615682529614175
"[0, 5, 0, 5, 4, 4]","[0.0, 0.2778, 0.0, 0.2778, 0.2222, 0.2222]",8.723338640145316
"[7, 3, 1, 8, 0, 14]","[0.2121, 0.0909, 0.0303, 0.2424, 0.0, 0.4242]",0.5715230166764195
"[2, 6, 0, 1, 7, 2]","[0.1111, 0.3333, 0.0, 0.0556, 0.3889, 0.1111]",0.4745099946701923
"[3, 0, 0, 2, 5, 2]","[0.25, 0.0, 0.0, 0.1667, 0.4167, 0.1667]",8.112573623595383
"[4, 4, 2, 0, 4, 3]","[0.2353, 0.2353, 0.1176, 0.0, 0.2353, 0.1765]",0.809784493451171
"[0, 4, 0, 0, 1, 2]","[0.0, 0.5714, 0.0, 0.0, 0.1429, 0.2857]",5.722149772475686
"[1, 1, 0, 1, 6, 9]","[0.0556, 0.0556, 0.0, 0.0556, 0.3333, 0.5]",0.3145228228968262
"[17, 0, 0, 2, 0, 3]","[0.7727, 0.0, 0.0, 0.0909, 0.0, 0.1364]",17.825324578849884
"[7, 2, 0, 1, 2, 1]","[0.5385, 0.1538, 0.0, 0.0769, 0.1538, 0.0769]",6.170747757169263
"[2, 3, 3, 1, 0, 2]","[0.1818, 0.2727, 0.2727, 0.0909, 0.0, 0.1818]",0.10461166134313325
"[0, 0, 0, 0, 0, 1]","[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",20.723265713606818
"[2, 0, 0, 0, 1, 3]","[0.3333, 0.0, 0.0, 0.0, 0.1667, 0.5]",9.715384787473779
"[5, 8, 5, 7, 3, 10]","[0.1316, 0.2105, 0.1316, 0.1842, 0.0789, 0.2632]",0.3471026684398281
"[11, 2, 3, 9, 1, 15]","[0.2683, 0.0488, 0.0732, 0.2195, 0.0244, 0.3659]",1.0356138482878994
"[3, 8, 2, 1, 1, 8]","[0.1304, 0.3478, 0.087, 0.0435, 0.0435, 0.3478]",0.5691913560155166
"[6, 7, 2, 5, 9, 14]","[0.1395, 0.1628, 0.0465, 0.1163, 0.2093, 0.3256]",0.3664994655651399
"[13, 3, 0, 4, 3, 9]","[0.4062, 0.0938, 0.0, 0.125, 0.0938, 0.2812]",0.06244537955892935
"[12, 7, 1, 2, 2, 7]","[0.3871, 0.2258, 0.0323, 0.0645, 0.0645, 0.2258]",0.2959738115508038
"[8, 0, 1, 12, 3, 6]","[0.2667, 0.0, 0.0333, 0.4, 0.1, 0.2]",7.079166741335077
"[1, 5, 0, 1, 3, 3]","[0.0769, 0.3846, 0.0, 0.0769, 0.2308, 0.2308]",0.20710789015865821
"[3, 6, 0, 0, 1, 2]","[0.25, 0.5, 0.0, 0.0, 0.0833, 0.1667]",0.3040987919923301
"[6, 1, 1, 0, 0, 7]","[0.4, 0.0667, 0.0667, 0.0, 0.0, 0.4667]",1.0614437729104553
"[6, 2, 4, 0, 3, 7]","[0.2727, 0.0909, 0.1818, 0.0, 0.1364, 0.3182]",1.3215134950927634
"[1, 0, 0, 0, 1, 0]","[0.5, 0.0, 0.0, 0.0, 0.5, 0.0]",0.6931471560640909
"[1, 7, 1, 4, 14, 10]","[0.027, 0.1892, 0.027, 0.1081, 0.3784, 0.2703]",1.1319821392785248
"[4, 1, 0, 0, 2, 2]","[0.4444, 0.1111, 0.0, 0.0, 0.2222, 0.2222]",4.329047198468
"[6, 9, 1, 4, 13, 2]","[0.1714, 0.2571, 0.0286, 0.1143, 0.3714, 0.0571]",0.2575996982914614
"[0, 3, 0, 1, 0, 0]","[0.0, 0.75, 0.0, 0.25, 0.0, 0.0]",0.0
"[1, 0, 0, 9, 1, 4]","[0.0667, 0.0, 0.0, 0.6, 0.0667, 0.2667]",2.5640243320356917
"[10, 5, 0, 12, 45, 9]","[0.1235, 0.0617, 0.0, 0.1481, 0.5556, 0.1111]",0.08238612532760829
"[4, 0, 2, 1, 4, 0]","[0.3636, 0.0, 0.1818, 0.0909, 0.3636, 0.0]",3.205840633512956
"[1, 0, 0, 1, 1, 4]","[0.1429, 0.0, 0.0, 0.1429, 0.1429, 0.5714]",2.880851785946258
"[4, 2, 0, 1, 3, 0]","[0.4, 0.2, 0.0, 0.1, 0.3, 0.0]",5.891122786004105
"[3, 0, 0, 1, 6, 0]","[0.3, 0.0, 0.0, 0.1, 0.6, 0.0]",1.8185114753945872
"[2, 10, 1, 4, 7, 0]","[0.0833, 0.4167, 0.0417, 0.1667, 0.2917, 0.0]",0.9130316246865775
"[3, 2, 3, 0, 3, 2]","[0.2308, 0.1538, 0.2308, 0.0, 0.2308, 0.1538]",3.5720589681946078
"[0, 0, 0, 0, 0, 4]","[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",20.723265713606814
"[6, 3, 0, 1, 1, 0]","[0.5455, 0.2727, 0.0, 0.0909, 0.0909, 0.0]",1.8549076478038136
"[6, 2, 1, 1, 6, 5]","[0.2857, 0.0952, 0.0476, 0.0476, 0.2857, 0.2381]",0.5495710957355815
"[4, 6, 0, 1, 2, 3]","[0.25, 0.375, 0.0, 0.0625, 0.125, 0.1875]",0.3825338089010898
"[6, 8, 0, 0, 0, 1]","[0.4, 0.5333, 0.0, 0.0, 0.0, 0.0667]",0.10457465296035928
"[2, 4, 1, 0, 0, 3]","[0.2, 0.4, 0.1, 0.0, 0.0, 0.3]",0.19616583062568482
"[5, 6, 7, 0, 0, 1]","[0.2632, 0.3158, 0.3684, 0.0, 0.0, 0.0526]",3.142593430228071
"[4, 1, 1, 11, 1, 3]","[0.1905, 0.0476, 0.0476, 0.5238, 0.0476, 0.1429]",0.5780782788357058
"[0, 2, 0, 0, 2, 0]","[0.0, 0.5, 0.0, 0.0, 0.5, 0.0]",0.6931471560640909
"[6, 2, 0, 0, 3, 4]","[0.4, 0.1333, 0.0, 0.0, 0.2, 0.2667]",5.098743265110809
"[4, 1, 0, 0, 4, 4]","[0.3077, 0.0769, 0.0, 0.0, 0.3077, 0.3077]",0.2992766641712131
"[5, 4, 0, 0, 0, 1]","[0.5, 0.4, 0.0, 0.0, 0.0, 0.1]",0.10939291498165613
"[3, 3, 1, 0, 4, 2]","[0.2308, 0.2308, 0.0769, 0.0, 0.3077, 0.1538]",1.2262852458568978
"[0, 2, 0, 0, 0, 5]","[0.0, 0.2857, 0.0, 0.0, 0.0, 0.7143]",10.906496862359862
"[4, 0, 0, 1, 4, 0]","[0.4444, 0.0, 0.0, 0.1111, 0.4444, 0.0]",4.116875829681965
"[2, 10, 0, 2, 0, 0]","[0.1429, 0.7143, 0.0, 0.1429, 0.0, 0.0]",0.07048793740957941
"[2, 6, 1, 1, 0, 0]","[0.2, 0.6, 0.1, 0.1, 0.0, 0.0]",0.1909542484413308
"[2, 0, 0, 0, 1, 2]","[0.4, 0.0, 0.0, 0.0, 0.2, 0.4]",11.745555558458033
"[5, 6, 0, 1, 2, 4]","[0.2778, 0.3333, 0.0, 0.0556, 0.1111, 0.2222]",0.6590282843077879
"[3, 2, 2, 0, 4, 0]","[0.2727, 0.1818, 0.1818, 0.0, 0.3636, 0.0]",2.0087085329736416
"[2, 0, 0, 1, 7, 3]","[0.1538, 0.0, 0.0, 0.0769, 0.5385, 0.2308]",0.7012364376641512
"[3, 1, 0, 0, 13, 5]","[0.1364, 0.0455, 0.0, 0.0, 0.5909, 0.2273]",0.25841395847287507
"[8, 7, 0, 1, 3, 0]","[0.4211, 0.3684, 0.0, 0.0526, 0.1579, 0.0]",2.0249676910883565
"[0, 2, 0, 2, 1, 1]","[0.0, 0.3333, 0.0, 0.3333, 0.1667, 0.1667]",3.1559154302296015
"[3, 0, 0, 0, 2, 0]","[0.6, 0.0, 0.0, 0.0, 0.4, 0.0]",15.625857553944067
"[2, 2, 1, 0, 1, 4]","[0.2, 0.2, 0.1, 0.0, 0.1, 0.4]",2.1023370123104375
"[3, 0, 3, 0, 1, 1]","[0.375, 0.0, 0.375, 0.0, 0.125, 0.125]",5.153508834684192
"[6, 6, 0, 3, 2, 2]","[0.3158, 0.3158, 0.0, 0.1579, 0.1053, 0.1053]",2.0050424454215143
"[5, 5, 0, 4, 6, 5]","[0.2, 0.2, 0.0, 0.16, 0.24, 0.2]",0.9364261812973848
"[2, 6, 2, 0, 1, 8]","[0.1053, 0.3158, 0.1053, 0.0, 0.0526, 0.4211]",0.24197462699429798
"[5, 8, 0, 0, 0, 8]","[0.2381, 0.381, 0.0, 0.0, 0.0, 0.381]",4.255767352739552
"[5, 1, 0, 1, 2, 7]","[0.3125, 0.0625, 0.0, 0.0625, 0.125, 0.4375]",0.33987436677235583
"[9, 1, 0, 0, 3, 2]","[0.6, 0.0667, 0.0, 0.0, 0.2, 0.1333]",0.27725890707623807
"[3, 4, 0, 1, 2, 10]","[0.15, 0.2, 0.0, 0.05, 0.1, 0.5]",0.31259377941311356
"[1, 268, 1, 0, 0, 0]","[0.0037, 0.9926, 0.0037, 0.0, 0.0, 0.0]",0.0
"[0, 11, 0, 0, 0, 2]","[0.0, 0.8462, 0.0, 0.0, 0.0, 0.1538]",4.371144592006014
"[4, 0, 0, 0, 2, 2]","[0.5, 0.0, 0.0, 0.0, 0.25, 0.25]",6.883553331811048
"[7, 2, 0, 1, 3, 3]","[0.4375, 0.125, 0.0, 0.0625, 0.1875, 0.1875]",0.19688196978348463
"[5, 6, 1, 0, 0, 3]","[0.3333, 0.4, 0.0667, 0.0, 0.0, 0.2]",0.11077245149003911
"[5, 9, 0, 1, 1, 5]","[0.2381, 0.4286, 0.0, 0.0476, 0.0476, 0.2381]",0.47226622938847657
"[4, 7, 0, 1, 0, 15]","[0.1481, 0.2593, 0.0, 0.037, 0.0, 0.5556]",2.8245603356857143
"[5, 1, 0, 0, 0, 3]","[0.5556, 0.1111, 0.0, 0.0, 0.0, 0.3333]",6.540863657729366
"[6, 0, 0, 0, 4, 1]","[0.5455, 0.0, 0.0, 0.0, 0.3636, 0.0909]",6.958958225572137
"[2, 0, 0, 0, 4, 8]","[0.1429, 0.0, 0.0, 0.0, 0.2857, 0.5714]",10.717973868901133
"[2, 6, 0, 0, 1, 5]","[0.1429, 0.4286, 0.0, 0.0, 0.0714, 0.3571]",0.33675670368863275
"[4, 1, 1, 0, 0, 9]","[0.2667, 0.0667, 0.0667, 0.0, 0.0, 0.6]",0.3811702553307431
"[7, 4, 0, 0, 0, 5]","[0.4375, 0.25, 0.0, 0.0, 0.0, 0.3125]",0.010979808385360786
"[4, 0, 0, 3, 2, 5]","[0.2857, 0.0, 0.0, 0.2143, 0.1429, 0.3571]",0.06918327923912915
"[7, 3, 0, 0, 5, 0]","[0.4667, 0.2, 0.0, 0.0, 0.3333, 0.0]",2.6176397023216125
"[0, 6, 0, 1, 0, 0]","[0.0, 0.8571, 0.0, 0.1429, 0.0, 0.0]",2.64957639908175
"[2, 1, 3, 2, 1, 2]","[0.1818, 0.0909, 0.2727, 0.1818, 0.0909, 0.1818]",0.5992430237014231
"[4, 4, 0, 0, 2, 0]","[0.4, 0.4, 0.0, 0.0, 0.2, 0.0]",5.578529024473989
"[4, 0, 0, 2, 6, 11]","[0.1739, 0.0, 0.0, 0.087, 0.2609, 0.4783]",0.34146243725043357
"[2, 0, 0, 0, 2, 0]","[0.5, 0.0, 0.0, 0.0, 0.5, 0.0]",0.6931471560640909
"[2, 8, 4, 1, 1, 4]","[0.1, 0.4, 0.2, 0.05, 0.05, 0.2]",0.16546937542342016
"[2, 1, 0, 0, 6, 4]","[0.1538, 0.0769, 0.0, 0.0, 0.4615, 0.3077]",4.338332725527468
"[0, 3, 1, 3, 0, 7]","[0.0, 0.2143, 0.0714, 0.2143, 0.0, 0.5]",2.983670257905254
"[1, 0, 4, 2, 1, 6]","[0.0714, 0.0, 0.2857, 0.1429, 0.0714, 0.4286]",3.4464414165075485
"[2, 0, 1, 0, 0, 2]","[0.4, 0.0, 0.2, 0.0, 0.0, 0.4]",3.684136146606337
"[1, 2, 0, 2, 1, 13]","[0.0526, 0.1053, 0.0, 0.1053, 0.0526, 0.6842]",0.23724020981974864
"[3, 1, 1, 7, 1, 5]","[0.1667, 0.0556, 0.0556, 0.3889, 0.0556, 0.2778]",0.6034233344712863
"[0, 1, 3, 6, 1, 4]","[0.0, 0.0667, 0.2, 0.4, 0.0667, 0.2667]",2.3381008902263325
"[2, 1, 1, 1, 0, 3]","[0.25, 0.125, 0.125, 0.125, 0.0, 0.375]",0.904532372373588
"[0, 2, 0, 0, 0, 0]","[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",0.0
"[3, 2, 0, 3, 3, 5]","[0.1875, 0.125, 0.0, 0.1875, 0.1875, 0.3125]",1.5283104446346616
"[0, 0, 0, 0, 4, 0]","[0.0, 0.0, 0.0, 0.0, 1.0, 0.0]",0.0
"[1, 0, 0, 5, 0, 0]","[0.1667, 0.0, 0.0, 0.8333, 0.0, 0.0]",13.083620523722653
"[0, 2, 1, 5, 4, 5]","[0.0, 0.1176, 0.0588, 0.2941, 0.2353, 0.2941]",7.273125475740682
"[2, 0, 1, 9, 1, 0]","[0.1538, 0.0, 0.0769, 0.6923, 0.0769, 0.0]",5.652189985368534
"[3, 1, 0, 0, 1, 2]","[0.4286, 0.1429, 0.0, 0.0, 0.1429, 0.2857]",2.7654844246065005
"[4, 0, 0, 3, 0, 5]","[0.3333, 0.0, 0.0, 0.25, 0.0, 0.4167]",9.331671561701794
"[3, 0, 1, 4, 0, 2]","[0.3, 0.0, 0.1, 0.4, 0.0, 0.2]",4.346559324245145
"[3, 3, 1, 0, 0, 1]","[0.375, 0.375, 0.125, 0.0, 0.0, 0.125]",0.9808291894108289
"[2, 0, 0, 0, 2, 1]","[0.4, 0.0, 0.0, 0.0, 0.4, 0.2]",3.6841361466063383
"[1, 1, 0, 7, 3, 3]","[0.0667, 0.0667, 0.0, 0.4667, 0.2, 0.2]",0.23775710324013674
"[3, 1, 0, 1, 4, 5]","[0.2143, 0.0714, 0.0, 0.0714, 0.2857, 0.3571]",0.23915595808226559
"[2, 0, 3, 0, 7, 8]","[0.1, 0.0, 0.15, 0.0, 0.35, 0.4]",1.000608995229528
"[3, 2, 2, 0, 1, 0]","[0.375, 0.25, 0.25, 0.0, 0.125, 0.0]",0.384672011023468
"[1, 0, 0, 0, 5, 0]","[0.1667, 0.0, 0.0, 0.0, 0.8333, 0.0]",6.055732510014578
"[2, 1, 0, 7, 2, 8]","[0.1, 0.05, 0.0, 0.35, 0.1, 0.4]",0.6810685246650311
"[7, 0, 0, 0, 4, 5]","[0.4375, 0.0, 0.0, 0.0, 0.25, 0.3125]",4.526542042684277
"[0, 1, 0, 0, 1, 0]","[0.0, 0.5, 0.0, 0.0, 0.5, 0.0]",10.01505926910288
"[0, 0, 0, 3, 0, 6]","[0.0, 0.0, 0.0, 0.3333, 0.0, 0.6667]",8.297714344675123
"[3, 6, 1, 5, 2, 7]","[0.125, 0.25, 0.0417, 0.2083, 0.0833, 0.2917]",0.08162389380752881
"[0, 0, 4, 4, 4, 5]","[0.0, 0.0, 0.2353, 0.2353, 0.2353, 0.2941]",19.146185202935175
"[10, 3, 0, 0, 0, 0]","[0.7692, 0.2308, 0.0, 0.0, 0.0, 0.0]",5.713763520748104
"[1, 0, 0, 0, 1, 0]","[0.5, 0.0, 0.0, 0.0, 0.5, 0.0]",0.6931471560640909
"[3, 2, 0, 0, 1, 2]","[0.375, 0.25, 0.0, 0.0, 0.125, 0.25]",4.7475994444010405
"[17, 1, 0, 1, 7, 5]","[0.5484, 0.0323, 0.0, 0.0323, 0.2258, 0.1613]",0.21273180622073595
"[9, 12, 2, 1, 1, 0]","[0.36, 0.48, 0.08, 0.04, 0.04, 0.0]",0.30272347142729517
"[2, 1, 3, 0, 25, 2]","[0.0606, 0.0303, 0.0909, 0.0, 0.7576, 0.0606]",3.017605892460385
"[12, 6, 3, 1, 1, 4]","[0.4444, 0.2222, 0.1111, 0.037, 0.037, 0.1481]",0.04980849654935449
"[7, 11, 1, 0, 1, 2]","[0.3182, 0.5, 0.0455, 0.0, 0.0455, 0.0909]",0.22090010570214813
"[13, 7, 1, 2, 2, 4]","[0.4483, 0.2414, 0.0345, 0.069, 0.069, 0.1379]",0.12838749145714437
"[9, 1, 0, 1, 6, 6]","[0.3913, 0.0435, 0.0, 0.0435, 0.2609, 0.2609]",1.448952903640508
"[25, 2, 0, 0, 3, 3]","[0.7576, 0.0606, 0.0, 0.0, 0.0909, 0.0909]",0.6892400019007191
"[14, 1, 0, 0, 4, 3]","[0.6364, 0.0455, 0.0, 0.0, 0.1818, 0.1364]",0.38721742362997624
"[18, 5, 3, 1, 10, 4]","[0.439, 0.122, 0.0732, 0.0244, 0.2439, 0.0976]",0.43100384372609923
"[6, 4, 2, 1, 3, 1]","[0.3529, 0.2353, 0.1176, 0.0588, 0.1765, 0.0588]",0.2572566551920461
"[5, 3, 1, 1, 1, 2]","[0.3846, 0.2308, 0.0769, 0.0769, 0.0769, 0.1538]",0.1726250661507735
"[12, 5, 1, 0, 4, 10]","[0.375, 0.1562, 0.0312, 0.0, 0.125, 0.3125]",0.3169471006070567
"[10, 1, 1, 3, 6, 5]","[0.3846, 0.0385, 0.0385, 0.1154, 0.2308, 0.1923]",0.3503000502697885
"[11, 8, 0, 0, 1, 6]","[0.4231, 0.3077, 0.0, 0.0, 0.0385, 0.2308]",0.8770128300549618
"[6, 6, 0, 0, 10, 1]","[0.2609, 0.2609, 0.0, 0.0, 0.4348, 0.0435]",1.2367709021635407
"[4, 1, 1, 2, 8, 4]","[0.2, 0.05, 0.05, 0.1, 0.4, 0.2]",0.2531016129071344
"[5, 3, 0, 0, 6, 0]","[0.3571, 0.2143, 0.0, 0.0, 0.4286, 0.0]",2.8159342379738295
"[1, 0, 1, 3, 2, 0]","[0.1429, 0.0, 0.1429, 0.4286, 0.2857, 0.0]",8.286180535952191
"[17, 1, 1, 2, 5, 2]","[0.6071, 0.0357, 0.0357, 0.0714, 0.1786, 0.0714]",0.15658893931152063
"[3, 8, 0, 0, 1, 0]","[0.25, 0.6667, 0.0, 0.0, 0.0833, 0.0]",0.09585108422288412
"[1, 3, 0, 0, 1, 3]","[0.125, 0.375, 0.0, 0.0, 0.125, 0.375]",0.3106133097424764
"[8, 9, 2, 0, 0, 2]","[0.381, 0.4286, 0.0952, 0.0, 0.0, 0.0952]",0.12952043995745774
"[8, 2, 2, 3, 2, 6]","[0.3478, 0.087, 0.087, 0.1304, 0.087, 0.2609]",0.17045956712596028
"[6, 11, 6, 1, 1, 2]","[0.2222, 0.4074, 0.2222, 0.037, 0.037, 0.0741]",0.3275840878851548
"[9, 5, 4, 0, 0, 0]","[0.5, 0.2778, 0.2222, 0.0, 0.0, 0.0]",0.06315795559481518
"[13, 4, 3, 3, 4, 15]","[0.3095, 0.0952, 0.0714, 0.0714, 0.0952, 0.3571]",0.7838246530092012
"[9, 0, 0, 3, 6, 2]","[0.45, 0.0, 0.0, 0.15, 0.3, 0.1]",2.887347445345517
"[3, 1, 1, 1, 3, 3]","[0.25, 0.0833, 0.0833, 0.0833, 0.25, 0.25]",0.4200996406551134
"[7, 0, 1, 0, 6, 2]","[0.4375, 0.0, 0.0625, 0.0, 0.375, 0.125]",0.27477951069579765
"[0, 0, 0, 1, 0, 2]","[0.0, 0.0, 0.0, 0.3333, 0.0, 0.6667]",13.314835050163548
"[8, 5, 0, 6, 8, 5]","[0.25, 0.1562, 0.0, 0.1875, 0.25, 0.1562]",0.46124446805452624
"[8, 4, 1, 3, 4, 12]","[0.25, 0.125, 0.0312, 0.0938, 0.125, 0.375]",0.6866862213259486
"[4, 5, 2, 2, 2, 12]","[0.1481, 0.1852, 0.0741, 0.0741, 0.0741, 0.4444]",0.6605024040941846
"[2, 26, 2, 0, 0, 7]","[0.0541, 0.7027, 0.0541, 0.0, 0.0, 0.1892]",3.1298343623011684
"[1, 0, 8, 9, 7, 3]","[0.0357, 0.0, 0.2857, 0.3214, 0.25, 0.1071]",2.8924557468430643
"[1, 12, 3, 1, 2, 3]","[0.0455, 0.5455, 0.1364, 0.0455, 0.0909, 0.1364]",0.048121687538345066
"[9, 6, 0, 7, 2, 13]","[0.2432, 0.1622, 0.0, 0.1892, 0.0541, 0.3514]",1.6739975236800089
"[5, 4, 11, 16, 0, 13]","[0.102, 0.0816, 0.2245, 0.3265, 0.0, 0.2653]",0.9430069664320727
"[6, 3, 1, 4, 3, 6]","[0.2609, 0.1304, 0.0435, 0.1739, 0.1304, 0.2609]",0.415934778713831
"[3, 3, 3, 8, 2, 2]","[0.1429, 0.1429, 0.1429, 0.381, 0.0952, 0.0952]",0.0999039903244324
"[13, 0, 0, 0, 4, 1]","[0.7222, 0.0, 0.0, 0.0, 0.2222, 0.0556]",0.3254531310740739
