diary,emotion
"또다시 내 기도가 이루어지고 또다시 진짜 사랑을 하게 된다면 내 스스로를 원망하게 될지도 모르겠지만, 지금의 난 기도를 한다.",4
"요즘 코로나로 인해 집에 있는 시간이 많이 늘었다. 계며 친구들과 약속도 코로나 때문에 다 취소 되었다. 벌써 집에만 있었는지 2주가 넘었간다. 언제쯤 친구들과의 약속도, 계도 맘 편히 갈 수 있을까? 요즘 매일 집에서 텔레비전을 보며 시간을 보낸다. 오늘 텔레비전에서 코로나 예방법을 이야기해주며 면역성을 키우는 방법도 이야기 해주었다. 텔레비전을 보며 면역성이 약한 손녀들이 생각 나 3명의 딸들에게 전화를 돌렸다. 딸들 모두 코로나 때문인지 모두들 집에 있어 전화를 받았다. 손녀들은 집에만 있어 너무 답답하다고 했다. 손녀들의 안부를 듣고 텔레비전에서 들은 면역성 키우는 방법을 이야기 해주니 딸들 모두 알았다며 엄마도 조심하라며 전화를 끊었다. 딸 들의 전화를 끊고 조금 있으니 사위가 안부인사 전화를 해왔다. 말로는 "" 바쁜데 전화 안해도 된다. "" 고 했지만 사위의 마음 씀씀이가 고마워 저절로 미소가 지어졌다. 가끔 친구들의 전화에 수다를 떨고나면 하루의 시간이 금방 흘러간다. 오늘은 창원에 사는 셋째 딸과 손녀가 놀러왔다. 셋째 딸에 자동차를 타고 양산에 사는 둘째 딸 집에 놀러 갔는데 두 손녀의 나이가 비슷해 놀고 있는 모습을 보니 시간이 더욱 더 빨리 지나간다. 가끔 손녀들이 싸움을 해 인상이 찌푸려질때도 있지만 손녀들의 애교에 금방 미소가 지어진다. 오늘 점심은 코다리찜을 시켜먹었다. 같이 먹는 점심은 더 맛이 좋았다. 딸 들과 손녀들과 시간을 보내면 시간은 더더욱 잘 간다. 집에만 있으니 몸이 편해서 인지 입맛이 너무 좋다. 혈압 약을 먹어서 살 찌면 좋지 않아서인지 신경이 쓰인다. 그런데 왜 이렇게 음식이 다 맛있는지 나 원 참. 하루하루 뉴스를 보면 코로나 확진자들이 늘고 있는 모습이 보인다. 그 모습을 보면 저절로 한숨이 나온다. 혈압 약을 받으러 병원도 며칠 있다 가야하는데 걱정이 되어 병원 가는것도 꺼려진다. 언제쯤 밖에 나가 친구들을 자유롭게 만나고 계를 하고 병원을 마음 편히 갈 수 있을까? 빨리 코로나가 없어져 병원도, 친구들을 만나는것도 마음 편하게 갈 수 있는 날이 빨리 왔으면 좋겠다.",4
나는 나는 누구한테 털어놔야하니,4
진짜 너무하다.. 아무리 내 짝사랑이지만 네 한마디에 이렇게 돌아설 수 있다는게 내가 미저리같이 느껴져.,4
솔직히 오빠랑 맞을만한 사람도 없고..,4
10대 생각해보면 정말 길고 짧았다 정말 힘든적도 많았고 재밌기도 했고. 솔직하게 이게 내 기억의 대부분이니까 난 아직 세상이 얼마나 힘든지 몰라... 앞으로도 힘들고 짜증나고 우울한 일 정말 많겠지 이런걸 생각함 넘 우울해져 진짜 이제 현실이니까,4
"소개팅을 해달라고 닦달하는데,",4
평생 같이 살 수는 없다고 머리론 이해했지만 마음은 아직 받아들이지 못하는 모양인지,4
혼자 생각에 잠기는 것은 물론,4
적어도 이 말에 단순한 아쉬움만 담을 수 있는 사람이 되고 싶다.,4
절대 뒤돌아봐선 안되는 시절.,4
"사랑하는 사람이 생기게 해주세요, 하고.",4
세상에 있는 길은 모두 몇 개 일까? 어릴 적 본 유머집에서 그런 물음을 본 적 있었다. 정답은 하나였다. 세상에 있는 길과 길들은 모두 이어져 있으니까 그 길들을 모두 잇다보면 결국 하나의 길이 만들어진다고 책은 설명했다. 그 때는 그럴듯 해보였지만 크면 클 수록 얼마나 속 편한 이야기인가 하는 생각이 들었다. 세상의 모든 길과 길이 하나로 이어져있다면 나는 왜 네게 이어지지 않은건지. 너는 두 평 남짓한 작은 공간에 스스로를 고립시키고 있는지.,4
"묘하다 묘해. 오늘 되게 여러 생각과 감정이 오갔는데 하필 한 해의 마지막날이 다가왔네. 고등학교 1학년 때 친구들을 만나 놀면서 순간순간 17살로 돌아간 느낌이 들다가, 헤어지고 집에 와서는 다른 애들이랑 대학, 취업 그런 현실적인 이야기하면서 축 쳐지고, 친구가 준 생일편지 읽고나서는 뭔가 또 좀 센치해지고 그렇다. '스물에게'를 들으며 쓰고 있으니 뭔가 되게 마지막처럼 느껴지고 그렇다.",4
외롭지만 어떤 타인에게 내 몫의 심적 짐을 나눠주느니,4
요즘 나는 매일 집에 콕 박혀 있다. 원래도 집순이지만 진짜 파워 집순이가 되었다.,4
나는 아무래도 혼자일 때가 제일 나답나 봐. 그게 나인가 봐. 나답고 싶다.,4
"스마트폰이 보급화되었고, 우리 비슷한 업계에서 일을 하는데도 여전히 불안하다. 이 행복이 언젠가 끝날거니까. 어느 날 이 곳에 갔을 때, 다시 생긴 또다른 소중한 존재들이 하나도 안 남을 것만 같아서. 혼자가 아닌데 혼자가 된 것만 같아. 이 과정을 얼마나 더 거쳐야 내가 내 감정에 익숙해질 수 있을까.",4
반년 전 새벽에 잠 못 자고 일기 쓰던 내 모습이 아직도 생생하다. 나는 흘러가는 시간만큼 빠르게 변하질 않는가보다.,4
"나에게는 아무도 없는거 같았다 아이들과 같이 있어도 혼자 있는것만 같은,함께 이야기를 해도 벽이 있는거 같은 느낌이었다.그벽은 어떤거보다도 두껍고 단단했다.",4
"우리는 나이를 먹으면서 점점 '자기 자신' 으로 살아가는 것이 힘들어진다. 어딘가에 소속되어 있기를 원하고, 누군가에게 어떤 존재가 되기 위해서 노력한다. 어느 대학의 학생, 누군가의 딸, 누군가의 친구.. 그러다보면 어느 순간 '나'는 누구일까 생각하게 된다. '누군가'의 '무엇'으로 표현할 수 없는 온전히 '나'라는 사람은 누구일까?",4
"나를 미워하는 사람에게 힘을 쏟지 말자, 고",4
요즘은 코로나19 때문에 학교 개학을 2주가 더 미루어졌다. 예비 고1이여서 계속 고등학교에 대하여 기대도 많이 되었는데 계속 학교 개학이 미루어지니까 아무런 생각이 점점 없어지는 거 같다. 도서관도 사람들이 많이 다니니까 계속 안전을 위해 열고 있지않다. 도서관에 가서 고등학교 과제도 해야하고 그래도 도서관에 가야지 공부를 하는 데 도서관도 요즘 열지 않아서 집에만 맨날 있는데 생각보다 무척 심심하다. 주변 사람들이나 선생님들 말씀을 들어보면 정말 고등학교 공부는 중학교 공부도 더 많고 내신 따기도 어렵다고 하신다. 요즘 이런 얘기를 많이 들으니까 되게 많이 공부에 대해 생각하게 되는 데 굉장히 부담도 많이 되고 조금 앞으로 공부 할 양이나 내신을 따기 위한 경쟁도 너무 무섭다. 중학교는 내신을 잘 못쳐도 크게 상관이 없었고 좀 있더라도 부모님께 혼나는 게 다였다. 그래서 더 무서운 거 같다. 고등학교때 과연 내가 공부를 잘 할까라는 의문과 공부를 해도 성적이 내가 기대한 만큼 잘 나오지 않으지 않을까 같은 생각이 많이 든다. 꿈도 빨리 생겼으면 좋겠다. 다들 하는 말이 꿈이 있으면 그 꿈을 이루고 싶어서 열심히 노력을 한다는데 나는 꿈이 없다. 꿈이 없어도 열심히 할 수 있지만 아직 나는 그게 안 되는 거 같다. 아직은 꿈이라는 거는 없고 내가 대학교를 가서 졸업을 하면 바로 직장을 가질 수 있는 곳을 가고 싶다. 예시로 초등학교 선생님이나 간호사를 할 수 있는 대학교.  열심히 고등학교 생활 치열하게 해야겠다. 화이팅,4
반년 전 새벽에 잠 못 자고 일기 쓰던 내 모습이 아직도 생생하다. 나는 흘러가는 시간만큼 빠르게 변하질 않는가보다.,4
결국 시련의 끝에 만개하였다고.,4
"절대 못 이겨낼 것 같다가도, 그 생각 자체가 지나가는 것 뿐이라는 것을 이제는 안다.",4
"네 말대로 나는 천성이 이기적이니까, 헤어지고 나면 너를 걱정하지도 않고 떠올리지조차 않을 줄 알았다.",4
아무도 나를 떠올리지 않는 밤이다.,4
외롭지만 어떤 타인에게 내 몫의 심적 짐을 나눠주느니,4
"오늘 처음으로 기차를 탔다. 그리고 2층 버스, 지하철을탔다. 2층 버스 2층맨앞 좌석을 못앉았지만 멋진 사진을 많이 찍었다. 그리고 햄버거도 먹었다. 그리고 박물관에 가려고 했는대 너무 줄이 길어서 못 들어 갔다. 그래서 숍에 가자고했는데 결국 못 갔다. 그리고 다시 집으로 돌아갔다.",4
"언젠가부터 인생이 제자리에 멈추어 뱅글뱅글 돌고 있는 느낌이 든다. 다른 이들도 그렇게 생각하면서 그냥 사는 것일까, 아님 나만 제자리인지.",4
"나는 어렸을 때부터 많이 외로웠던 것 같다. 하지만 사람에 대해서 배려할 줄도 몰랐으며 항상 인간관계에서 치이며 어떤때는 따돌림 당하기도 하였다. 그렇게 사람을 무서워 하면서 스스로가 사람을 멀리한다고 믿으며 게임만 하는 세월을 보내다가 어머니의 꾸준한 관심과 지지로 다시 사람과 사귀고자 하는 욕망을 가지게 됐다. 물론 시작은 아주 쉬운 교류부터 시작했다. 인터넷 대 인터넷으로 얼굴을 마주할 필요 없어서 간편하고 내 초라한 비언어적 의사소통 방식을 내보이지 않아도 됐기에 꽤 마음에 들었다. 인터넷 게시판 형식의 커뮤니티에서 사람을 만나고자 하는 욕구를 채우고자 했지만 일상적인 유머 게시글에 댓글을 다는것과 실제로 그 게시물을 게시한 회원과 감정을 주고받으며 친해지는 것은 별개의 일이었고, 나는 깊은 관계를 가지는것엔 실패했다. 하지만 그 당시에는 초보 회원을 배려하지 않아주는 그 커뮤니티의 분위기와 집단의 배타성이 문제라고 생각해서 내 스스로 인터넷 커뮤니티를 만들었다. 운영자라는 지위로 여러 사람과 친해질수는 있었지만 그들과 교류를 지속할수록 드러나는 나의 문제에 회원들은 앞에서는 티를 내지 않지만 점점 거리를 두었던것 같다. 그렇게 두번째 시도도 실패하고 그제서야 나는 나의 문제를 조금 바라볼 수 있었고, 사람의 심리를 많이 공부하기 시작하였다. 내가 선천적으로 사회성이 많이 모자란 사람인가 하는 생각도 했던것같다. 그렇게 심리를 공부하고 처음으로 연인을 사귀게 됐는데, 잘 안되면 또 다른 연인을 사귀곤 했다. 나는 인간관계를 시작하는것에 있어선 이미 연습이 충분히 됐던것이다. 다만 인간관계를 지속하는게 힘들었을뿐. 그렇게 계속 상처를 받으면서도 굴하지 않다보니 내 연애들이 어느새 몇개월에서 몇년 단위로 길어지기 시작했다. 나는 선천적인 사회성 부족이 아니라 경험이 부족했던것이었다. 초등학교때 남들은 치고박고 싸우며 이미 그러한 경험들을 쌓고 상대를 배려하는 습관을 배우고 사회에 나온것인데 나는 외동에 맞벌이인 부모님 밑에서 자라며 사회성에 대한 지도를 받을수도 없었고 그러한 경험들이 너무나도 부족했던것이다. 결론은 사회성을 가지려면 어떻게던 상처를 받을수밖에 없고 지금 당장 사회성이 없더라도 일정의 선만 넘으면 사람들이 본인을 받아줄수 있으니 그러한 기준을 넘기 위해선 계속 노력하면 성공할수 있다는것이다.",4
평균 수명이 길어지다 보니 노년의 시간이 너무 지루한것 같다 지금 68세이니 앞으로 살아갈 날들이 계수하니 문득 경제에 대한 두려움이 엄습해온다,4
친구들이 나를 등지고 도망쳤다는 생각만으로 물통을 들고 집에,4
"너와 함께 찍은 마지막 사진을 지워버렸다가 복구했어. 그것마저 없으면 우리가 함께 보낸 그 긴 시간을 증명할 방법이 완전히 사라질 것 같았거든. 반지 같은 건 나눠 낀 사람이 누구인지를 알려주진 않잖아. 마음이 어지러워. 너를 생각하는 마음은 굳어져 있다가도 얼음이 녹듯 다시 떠오르곤 해. 가끔은 이렇게 울컥 토해내야할 만큼. 오늘 너희 집 앞을 지나가서일까. 불이 꺼진 게, 네 차가 없는 게 신경이 쓰인걸까. 내 마음도 달 같을까. 공기도 물도 없어서 그래서 흔적이 지워지지 않는 건지.",4
사실 아주 간단한 답이 있다. 외로움을 잊으려 했다는 사실조차 잊을정도로 바쁘게 살거나 정신없이 노력하면 될것이다. 다른 일에 에너지를 쏟으면 될것이다. 그러나 연료가 빈 후로 충전 방법을 몰라 몇퍼센트 남지 않은 배터리로 간신히 기동하는 몸인지라 노력하는것도 쉽지 않다. 하루종일 생각할 뿐이다. 어쩌면 생각해서 에너지가 부족한것일수도 있다. 에너지가 부족해서 생각만 하는건지 생각만 해서 에너지가 부족한건지 알수는 없지만 이미 나한테 무언가에 힘을 쏟을만큼의 에너지가 없다는건 정확한 사실이다. 충전 방법을 모른다는것도 사실이다. 그래서 오늘도 생각만 했다. 집에서 한발자국도 나가지 않고 생각만했다.,4
"나는 요즘 매우 심심하다. 바로 코로나 바이러스 때문이다.바이러스 때문에 밖에 사람들이 잘 안 돌아다니고, 나도 역시 그렇다. 그래서 나는 오늘 많은 것을 하였다.우선, 영어 온라인 숙제를 하고, 컬러링북을 색칠했다.종류는 음식, 전통 의상, 꽃, 그리고 이모티콘까지 색칠하였다. 그런 다음 TV를 1시간 정도 본 뒤에 밥을 먹었다. 양치를 하고, 난 뒤,",4
그림도 마찬가지야. 회화에 어떤 의미를 부여하려고 노력하지 마. 하고싶은 걸 하자. 진부한 말이지만 삶은 짧으니까.,4
코로나 때문에 학교에 갈 수 있을지는 모르지만^^,4
나는 지금바이러스 때문에 집에서티비로 겨울왕국1과 겨울왕국2을보고놀기도했다 그래서너무 즐거웠다. 겨울왕국1는장면은엘사가공과건을갔고있었고또는 크리스토프가스벤한테노래를불러졌다.,4
즐거운일도 나쁜일도 아무것도 없다.,4
"어느 날 갑자기 코로나19 바이러스가 터졌다. 처음에는 그렇게 심각하다고 생각하지 못했다. 하지만 날이 갈수록 감염된 사람이 빠르게 늘기 시작 하더니 얼마전엔 1000명을 훌쩍 넘겼다. 원래도 밖을 잘 나가지 않는 사람이기 때문에 그냥 집에서 편하게 쉴 생각이었다. 그런데 갈수록 집에서 그냥 쉬는게 지겨워지고 사람이 너무 피폐해지더라. 하루종일 넷플릭스로 영화, 드라마 보는 것도 지치고, 그렇다고 밖을 나가자니 무섭기도 하고, 이렇다 할 약속도 없다. 언제까지 이러한 지루한 일상 속에 살아야 하는걸까? 그닥 심각하지 않을 때 방학이라 집에서 너무 늘어지는 것 같아서 집 앞에 있는 공원 조깅을 계획했었다. 하지만 하루 운동을 갔다 온 뒤로 코로나19가 점점 심각해지는 기사들이 늘어났고, 밖을 나가기가 점점 꺼려졌다. 오랜만의 나의 계획이 물거품으로 돌아간 것이다. 심지어 최근에 내가 가장 좋아하는 영화인 해리포터 시리즈의 해리포터와 아즈카반의 죄수가 재개봉을 했다. 하지만 우리 지역에는 상영관이 없어서 영화를 보려면 다른 지역으로 가야했고 그렇게 하기 위해서는 기차 혹은 고속버스 등의 이동수단을 이용해야 했다. 이것만으로도 굉장히 불안한 마음을 가지게 되지만 그 지역에 가서 지하철이나 버스 등의 대중교통을 이용하게 되는 위험 또한 무시 못할 두려움이었다. 그래서 아쉽지만 이번 재개봉은 포기하게 되었고 하루 종일 기분이 좋지 않았다. 이것 말고도 보고싶은 영화가 있었지만 부모님이 생각하기에 지금 상황에서 사람 많은 곳은 가지 않는게 좋을 것 같다는 판단을 하셨는지 집 밖으로 나가는 것을 달가워 하시지 않는 것 같다. 오늘도 살게 있어서 밖을 나갔다 왔는데 어머니가 퇴근하시고 들어오면서 비에 젖은 우산을 보시고 밖에 나갔다왔냐고 다급하게 물어보셨다. 그래서 그렇다고 대답했더니 걱정스러운 말투로 왜 나갔다 왔냐고 물어보셨다. 언제까지 불안에 떨면서 살아야 하는 것 일까? 이 바이러스가 완전히 사라질 수는 있는 것 일까? 하루 빨리 나의 평화로운 일상이 돌아왔으면 좋겠다.",4
나는 계속 버티고 있지만 무엇으로 버티고 있는지 알 수 없다.,4
"사실 확신이 없다. 가진 능력에 기반하여 미래를 확신을 할 수 있을 정도로 난 재능 있는 사람이 아니었고, 미래를 위해 노력하는 사람도 아니었으며, 내가 간 길이 잘못되었다고 해도 다시 목표를 잡고 새 길을 찾을 수 있을 정도의 재력이 있는 사람이 아니기 때문이다. 이런 내가 무언가를 선망하고 추구해온다면 과욕일까. 하는 생각이 들면서도, 난 어쩔 수 없이 다시 선망하며, 추구하며, 욕망을 가진다. 나의 욕망은 날 움직이게 하는 동원이 되고, 선망은 옳은 길로 갈 수 있게 방향을 만든다. 추구하는 과정에서 나는 나아가게 된다. 이 길이 얼마나 멀지는 모른다. 그런데도 계속 걸어가야만 한다. 내가 할 수 있는 거라고는 이런 것뿐이니 할 수 있는 것을 위해 살아가야지. 걸을 수 없다면 기어서라도 가야지. 발이 부르트고 또 부르터도, 손이 닳고 또 닳아도 그렇게 해서라도 가야지. 내 더운 숨이 마지막으로 뱉어질 때까지도 그것에 닿지 못했다해도, 이 세상에 내가 왔다간다는 흔적만은 내가 지나온 곳에 남을테니까.",4
요즘은 코로나19 때문에 학교 개학을 2주가 더 미루어졌다. 예비 고1이여서 계속 고등학교에 대하여 기대도 많이 되었는데 계속 학교 개학이 미루어지니까 아무런 생각이 점점 없어지는 거 같다. 도서관도 사람들이 많이 다니니까 계속 안전을 위해 열고 있지않다. 도서관에 가서 고등학교 과제도 해야하고 그래도 도서관에 가야지 공부를 하는 데 도서관도 요즘 열지 않아서 집에만 맨날 있는데 생각보다 무척 심심하다. 주변 사람들이나 선생님들 말씀을 들어보면 정말 고등학교 공부는 중학교 공부도 더 많고 내신 따기도 어렵다고 하신다. 요즘 이런 얘기를 많이 들으니까 되게 많이 공부에 대해 생각하게 되는 데 굉장히 부담도 많이 되고 조금 앞으로 공부 할 양이나 내신을 따기 위한 경쟁도 너무 무섭다. 중학교는 내신을 잘 못쳐도 크게 상관이 없었고 좀 있더라도 부모님께 혼나는 게 다였다. 그래서 더 무서운 거 같다. 고등학교때 과연 내가 공부를 잘 할까라는 의문과 공부를 해도 성적이 내가 기대한 만큼 잘 나오지 않으지 않을까 같은 생각이 많이 든다. 꿈도 빨리 생겼으면 좋겠다. 다들 하는 말이 꿈이 있으면 그 꿈을 이루고 싶어서 열심히 노력을 한다는데 나는 꿈이 없다. 꿈이 없어도 열심히 할 수 있지만 아직 나는 그게 안 되는 거 같다. 아직은 꿈이라는 거는 없고 내가 대학교를 가서 졸업을 하면 바로 직장을 가질 수 있는 곳을 가고 싶다. 예시로 초등학교 선생님이나 간호사를 할 수 있는 대학교.  열심히 고등학교 생활 치열하게 해야겠다. 화이팅,4
이제아무하고도소통이 안되고음악도 방송도들을수없다,4
그런 점을 고치고 싶지만 내 주변에는 본받을 만한 사람이 쉬이 나타나지 않는 것 같다.,4
새로운 나라로 간다며 한껏 달뜬 얼굴로 짐을 챙기는 딸아이의 얼굴을 바라보며,4
한없이 아래로 가라앉는 느낌이 들 때,4
"세상사는게 별거아닌데, 동창생이자 사촌누나인 나에게 늘 안부를 물어오던네가 잠시 뜸했던 거라고 만 생각하며 무심했었다.",4
그래서 두렵기도하고 재미있을것도 같았다 언니가 수련회는 엄청 재미있다고 말해서 더욱 긴장되고 어떤일이생길지모르니 부담감이 크고 엄청난 기대가있었다 부모님이 잘다녀오라고한다음 나는친구와 학교에가려고약국앞에서 만나자고하였다 원래는 우리가 만날때는책가방을매고만났지만오늘은캐리어를 들고만나니까 약간 기분이 이상했다 짐을 쌀때 혹시나만 캐리어에싸가는건 아닌지걱정되었지만 친구들도모두캐리어를가져간다하여 조금안심되었다 친구와학교에도착하자 기대된다는말들을하고 각자 반으로 갔다 우리반에들어왔는데친구들이나를불러너가보았는데장기자랑이야기와 기대된다는 말을하고있는데 선생님이 이제출발한다고 줄을스라고하셨다 친구들과 1층으로가서버스를탔다 버스타고 수련원에 거의 도착할때쯤묘지가보여 나는 수련원이 아니라 공동묘지에 가는줄알았다 하지만 조금더가니까 수련원이나와 다행이다 라는생각이들었다.,4
"엄마 아빠의 품을 떠나 기대반, 두려움 반으로 중학교에 들어와 선배님들과  마주보고서 부끄러워 얼굴도 들지 못했던 대면식을 하던 때가 엊그제 같은데 벌써 내가 의젖한 중학교 3학년이 되었다.",4
시간이 해결해줄 테지.,4
진정한 온기를 못 느끼던 시절.,4
내가 이런 얘기를 해서 이 사람이 불편해 하면 어쩌지?  이 얘기로 인해 내 이미지가 바뀌면 어쩌지?,4
"버스를 타기 위해서는 학교 뒤쪽, 달동네로 올라가야 했다. 꽤 높은 곳까지 올라가서야 버스정류장이 있었고 이 정류장을 이용하는 학생들은 무척 적었기 때문에 나는 대부분 버스를 혼자 기다렸다. 뒤를 돌면 내 발 밑에 달동네, 학교, 시장, 그리고 저 멀리 바다가 보였다. 비록 친구들과 웃으면서 하교할 수는 없어도 그런 가치가 있는 정류장이었다.",4
요즘 나는 매일 집에 콕 박혀 있다. 원래도 집순이지만 진짜 파워 집순이가 되었다.,4
인간 관계의 실패는 내 탓만은 절대 아니라고,4
"솔직히 이야기하자면 부산에 내려온 것은 마음 비우기의 일환이었다. 연초부터 시끌벅적한 나의 보잘 것 없는 일상에서의 도피였고, 우울감으로부터의 도피였다. 원인은남의 인생이었지만 내 삶에 그만큼 큰 일부였기에 감정소모가 심했다.",4
매일 똑같은 일상이 지겨워서 요즘에는 매일 색다른 일상이 느껴지게 하기 위해 하루에 한번 어제 하지않은 일 을 할려고 생각중이다. (생각만 하지 않고 행동으로도 할거다!),4
"그것만의 시간, 그 완벽하고 오롯한 순간. 그를 위해서는 필연적인 기다림의 시간이 필요하다.",4
글만 적고 있으면 뭐하냐  또 또 멋있는 척만 하지  요 바부 똥개.,4
갈 곳이 없었다,4
새로운 나라로 간다며 한껏 달뜬 얼굴로 짐을 챙기는 딸아이의 얼굴을 바라보며,4
그럼 난 방에서 폰을 하며 독립해서 살 집을 상상해본다,4
"소개팅을 해달라고 닦달하는데,",4
난 친구들이 너무 좋다. 하지만 친구들은 아닌 것 같다. 과연 나를 진정한 친구라고 생각해 주는 사람이 있을까? 점점 자존감이 낮아진다. 너무 우울하다.,4
새로운 인간관계가 필요한 시점인 것 같기도 하네.,4
"오일파스텔로 스케치를 하다 이걸 산지 벌써 7년이 됐다는 사실을 떠올렸다. 그렇게 됐구나. 너무 생각하지 말고, 물건을 쓰자. 새로이 들이지 말고 지금 있는 것들을 하나씩 더 쓰자. 너무 많은 의미를 부여하지 말자. 그렇게 하자.",4
나는 아무래도 혼자일 때가 제일 나답나 봐. 그게 나인가 봐. 나답고 싶다.,4
"사람이 사람을 부르는 소리, 이끄는 소리, 서로에게 감정을 담아 재잘거리는 소리가 알아들을 수 없도록 뭉쳐져서 울린다. 백화점과 이어진 지하철 홀을 가득 채운 웅성거림 속에서도 초연한 것은, 어딘가 이 정신을 몽롱하게 이끄는 규칙적인 종소리였다.",4
"사람은 모두 죽어. 언젠가는 모두 지금의 몸을 벗어나. 사람마다 다르게 죽고, 사람에",4
즐겁기도 하고 아쉽기도했다.   이제 자주 못 볼수도 있는 친구들이 있어  아쉬운 마음에 사진을 함께 찍으며 추억을 남겼다. 엄마 아빠도 꽃다발을 주며 나의 졸업을 축하해 주셨다.,4
솔직히 오빠랑 맞을만한 사람도 없고..,4
"사람은 모두 죽어. 언젠가는 모두 지금의 몸을 벗어나. 사람마다 다르게 죽고, 사람에",4
"어느 날은 자취하면서 뭐가 힘들었는지 서로 말하는 시간이 있었습니다. 제대로 못 챙겨먹은 것 또한 힘들었지만 정신적인 불안함, 그리고 외로움이 제일 힘들었다고 서로 토로했죠. 금전적인 어려움도 버거웠지만, 집에 오면 항상 있던 가족이 갑자기 사라지니, 서로 말은 안 해도 걱정도 많이 하고 그리워했던 겁니다. 언니가 1년의 자취생활을 끝내고 집으로 돌아온 날, 이렇게 말했습니다. '역시 집이 최고다.'",4
그냥 가끔 글을 쓰고 싶을 때가 있잖아. 글자 남기고 싶을 때.,4
그게 내 첫 연애의 마지막이었다.,4
단순히 미디어 매체로만 보던 그런 심야의 쉼터가 있으면 좋겠다...,4
그림도 마찬가지야. 회화에 어떤 의미를 부여하려고 노력하지 마. 하고싶은 걸 하자. 진부한 말이지만 삶은 짧으니까.,4
옆에서 볼 때는 동행인줄 알았는데,4
바쁜 딸아이를 잠시 앉혀놓고 함께 봉숭아 물을 들였다.,4
"요즘 젊은 사람들의 마음을 좀먹는 ""소외감, 외로움, 무력함""",4
나는 어두워 지면 찾아오는 외로움과 우울감을 어떻게든 이겨내려 노력해야한다.,4
"사실 확신이 없다. 가진 능력에 기반하여 미래를 확신을 할 수 있을 정도로 난 재능 있는 사람이 아니었고, 미래를 위해 노력하는 사람도 아니었으며, 내가 간 길이 잘못되었다고 해도 다시 목표를 잡고 새 길을 찾을 수 있을 정도의 재력이 있는 사람이 아니기 때문이다. 이런 내가 무언가를 선망하고 추구해온다면 과욕일까. 하는 생각이 들면서도, 난 어쩔 수 없이 다시 선망하며, 추구하며, 욕망을 가진다. 나의 욕망은 날 움직이게 하는 동원이 되고, 선망은 옳은 길로 갈 수 있게 방향을 만든다. 추구하는 과정에서 나는 나아가게 된다. 이 길이 얼마나 멀지는 모른다. 그런데도 계속 걸어가야만 한다. 내가 할 수 있는 거라고는 이런 것뿐이니 할 수 있는 것을 위해 살아가야지. 걸을 수 없다면 기어서라도 가야지. 발이 부르트고 또 부르터도, 손이 닳고 또 닳아도 그렇게 해서라도 가야지. 내 더운 숨이 마지막으로 뱉어질 때까지도 그것에 닿지 못했다해도, 이 세상에 내가 왔다간다는 흔적만은 내가 지나온 곳에 남을테니까.",4
아무도 나를 떠올리지 않는 밤이다.,4
아버지의 장례식을 하지는 않았다. 애초에 아버지는 없었으니까. 그리고 애초에 나에게만 죽은 존재이니까.,4
"우리가 받아들이기에는 너무 큰거야. 죽음이란 그 존재는 거리의 차이, 그냥 종이한장 차이일뿐이란거지",4
"솔직히 이야기하자면 부산에 내려온 것은 마음 비우기의 일환이었다. 연초부터 시끌벅적한 나의 보잘 것 없는 일상에서의 도피였고, 우울감으로부터의 도피였다. 원인은남의 인생이었지만 내 삶에 그만큼 큰 일부였기에 감정소모가 심했다.",4
그 속에 한없이 퇴색해 버린 나....,4
외롭다는 생각이 든 적이 한 두번 있지만 이내 아무렇지 않아졌다.,4
그렇다고 내가 밥을 혼자먹는것을 선호하는것은 아니다,4
아버지와 함께한 시간은 기억속에서 거의 잊혀졌다. 내 삶에 없던 존재였으니까. 지금은 알지 못하는 존재니까.,4
"결국 모든 것들은 지나가고, 지나가면 그뿐이구나.",4
아무도 나를 떠올리지 않는 밤이다.,4
아무것도 없다.,4
시리고 매운 어느 날,4
"밥을 먹으며 볼 것을 찾아 티비를 뒤졌다. 요새 티비는 어지간히 볼 것도 없다. 이래서 유튜브가 잘 되는 건가. 위대한 개츠비가 있네. 이미 본 영화였지만 그래도 틀었다. 좋은 게 좋은 거라고. 영화를 보기 시작했다. 개츠비가 왜 위대할까? 데이지를 향한 열정적인 마음? 걍 멍청하고 답답해. 남의 여자를 내 여자로 되찾겠다는 집착? 포기란 없는 놈, 시간을 아껴 써라. 난 참 네거티브한 사람. 온갖 부정적인 생각만 가득했다. 역시 사랑은 어렵네. 내가 중얼거렸다. 한 조각 남은 빵을 뜯고는 설거지통에 접시를 집어넣었다.",4
내 곁에 있는 게 당연한 가족의 존재가 조금은 멀어진 느낌이다.,4
이제아무하고도소통이 안되고음악도 방송도들을수없다,4
소외감에 대한 내 감정을 함부로 꺼낼 수가 없었다. 이 후로 나는,4
"알아주었으면 좋겠고,",4
"어둠이 깔린지는 오래 되었고, 그 진하기를 가늠할 수 없는 시간이다. 눈을 뜨거나 감는 것은 시간을 의심하는데 아무런 도움이 되지 않는다. 이 시간에 눈은 있으며 또 없다.",4
문제가 뭘까 인사를 안 하는 사람이 문제일까 인사를 받아주지도 않으면서 하라고 하는 사람이 문제일까 인사는 받아내는 게 아니라 주고받는 거 아닐까 역시 몇몇 사람은 나이가 들면 고지식해지고 쓸모 없어지는 거 같다 아니다 몇몇이 아닌 거 같다 한명인 거 같다,4
