lyric,Emotion
"""내가 요즘 너무 아무렇지 않은 게""",5
세수하다 모르게 자꾸 니 생각에 눈물이 나,5
인생은 결국 아픔,5
우린 여기서 끝인 걸 알아,5
널 보낼게 (보낼게) 널 보낼게 (보낼게),5
갖고 있긴 너무나도 아팠었지만 그건 그만큼의 사랑이었어,5
이제 끝이라는 말만 남겨놓고,5
The last thing I see before I see the light,5
그대와 내가 놓아버린 좋았던 날들,5
인생은 결국 아픔,5
baby,5
오늘 그런 나를 떠난다네요,5
마지막 인사도 못했던 우리의 이별,5
기쁨은 줄었고,5
아무말도 없이 떠나간 그대가 정말 미워요,5
"""On nights like these when my willpower's weak""",5
갖고 있긴 너무나도 아팠었지만 그건 그만큼의 사랑이었어,5
내 눈물 나는 사랑아 같은 아픔에 머물 수 있게,5
돌아버릴 것 같아,5
나는 매일 부끄럽다네,5
"""Just look and you\'ll find it""",5
울어 울어 울어서 한참을 살 수 있다면 그냥 울어,5
"""I'm never gonna love again hey oh""",5
안 된다는 말보다 늦었다는 그 말이 아파,5
금세 사랑은 더 잊혀져가고,5
Hoping that I can remove how I feel today,5
나 혼자 이별한 것도 아닌데 왜 이럴까,5
하지만 우린 너무 달라서 사랑한 만큼 떠나보냈어,5
참 쓸쓸한 일인 것 같아,5
봐 너나 나나 다 끝난 마당에,5
밝은햇살이 모두 걷히고 어두컴컴한 그늘이 날 덮쳐와,5
"""Never mind let\'s break up""",5
내가 한심하다거나 우울해 보이거나,5
"""now I'll cry through the lonely night and days""",5
내 맘속 가득 피웠던 꽃잎들이 모두 사라져,5
How I still feel so cold,5
조용하게 기다리다 울어 난 이제 와서 그래,5
변해버린 모습 변해버린 시간 속에,5
갖고 있긴 너무나도 아팠었지만 그건 그만큼의 사랑이었어,5
참을 수밖에 잊지 못해,5
하아아아 나 너를 보낼게,5
뒤돌아 울고 있는 나를 품고 달래줄래요,5
"""now I'll cry through the lonely night and days""",5
나는 너의 우울을,5
수많은 소원 아래 매일 다른 꿈을 꾸던 아이는 그렇게 오랜 시간 겨우 내가 되려고 아팠던 걸까,5
Are you ready for the last act?,5
나도 다른 사람들처럼 웃고 싶은데 그게 잘 안돼,5
"""그게 다 맞다면 난 틀린 건가 뭐 내가 그려왔던 곳 꿈이 없다면 종일 잠자는 게 낫지 aren't you?""",5
아득해진 너와의 결말,5
내 사랑은 고단해,5
바보 같은 나 눈물이 날까,5
조금 아플 것도 차차 나을 것도 느리지만 잊을 것도,5
어두컴컴한 이불 속에 숨어 바깥공기도 달갑지가 않네,5
"""I think I should apologize It\'s too late""",5
안 된다는 말보다 늦었다는 그 말이 아파,5
뒤돌아 울고 있는 나를 품고 달래줄래요,5
"""It's breaking me",5
깊어지는 다크서클만큼 깊어지는 우리,5
짧은 인연이 너의 두 눈을 슬프게 만들었지만 그녀와의 커다란 사랑은 영원할 거야,5
Although I keep on fading,5
자꾸 하염없이 눈물이 나,5
Goodbye My Love,5
"""그게 다 맞다면 난 틀린 건가 뭐 내가 그려왔던 곳 꿈이 없다면 종일 잠자는 게 낫지 aren't you?""",5
Oh no 생각이 나서,5
시작부터 지옥 마치 단테의 신곡,5
결국 우린 변하고야 말겠지,5
우리 정말 이 세상에서 함께 할수 없는 거라면,5
나는 너의 우울을,5
"""When the cameras come out",5
하아아아 나 너를 보낼게,5
"""I hope you don't come back""",5
"""now I'll cry through the lonely night and days""",5
시작부터 지옥 마치 단테의 신곡,5
넌 날 속상하게 해 아무말 못하게 해 woo,5
어두운 바다를 떠돌아 다니는 부서진 조각배 위에 누윈 내 작은 몸,5
바보같이 이런 내 속도 모르고 그 사람이 날 떠나네요,5
소리 없이 내릴게 멀어지던 그 밤,5
슬퍼 말아요,5
"""It's breaking me",5
심각해 좀 심각해 나 Oh my god 꿈이었음 좋겠어,5
"but now I know""",5
나는 너의 우울을,5
"""I don\'t know why this has happened""",5
"""Guess it don't always go""",5
이러다가 죽어도 좋아,5
가끔은 미치도록 아프고 싶어요,5
나를 버리지마,5
안녕이란 말이 참 우습지,5
서로를 품에 안고서 하염없이 눈물만 흘려볼까,5
묻혀 갈 나의 인생아,5
긴 밤을 나 혼자 흘려보내기엔 아쉬워,5
아득해진 너와의 결말,5
빼곡히 들어선 의미라 했지만 나에겐 공허하기만 한 일방성의 무의미함,5
로맨스보단 코미디를 좋아하던 내가 어제는 타이타닉에 눈물을 훔쳤어,5
아나요 얼마나 힘겨운지 침묵이 무엇을 말하는지,5
Apart (Oh oh),5
이젠 그대여 안녕,5
"""'Cause days turn into nights like these""",5
참을 수밖에 잊지 못해,5
니가 모질게 했던 그 기억 속에 그 추억에 헤매,5
사치스러운 눈물로 동정을 산 후 그 빚은 다음 사람이 대신 갚는 그 reason,5
쓸모 없어진 나의 마음은 갈 곳을 잃어 흩어지네,5
너란 대답이 이젠 돌아설 수 없어,5
이길 수 없는 악몽 같아도,5
"""I don\'t know why this has happened""",5
우리 이제 정말 이별을 하려 해,5
이렇게 나만 아픈 거라고 누구도 말해주지 않았어요,5
그 하늘 아래서 이젠 눈물로 남겨졌지만 이 자릴 난 지킬께요,5
서로를 품에 안고서 하염없이 눈물만 흘려볼까,5
아무런 일도 없던 것처럼 감은 눈을 뜨면 너무 아픈 마음도 담대히 버텨낼 수 있기를,5
넌 날 속상하게 해 아무말 못하게 해 woo,5
10. I can feel the raindrops falling down on my heart,5
한 시간을 더 너랑 있는 게 난 너무 싫은데,5
인생은 결국 아픔,5
나는 너의 우울을,5
날 떠난 니가 정말 미워,5
내곁을 떠나가던 날 가슴에 품었던 분홍빛의 수많은 추억들이 푸르게 바래졌소,5
"""내가 요즘 너무 아무렇지 않은 게""",5
RIP to Pimp C,5
너 때문에 꽃 피는 것도 못 보고,5
아플 걸 알잖아,5
How I still feel so cold,5
"""I don't think that I like her anymore""",5
벌써 코끝 시린 계절이 왔죠,5
아무말도 없이 떠나간 그대가 정말 미워요,5
이어질 땅이 보이지 않네,5
"""내가 요즘 너무 아무렇지 않은 게""",5
두 눈을 감으면 눈물이 흐르고,5
변해버린 모습 변해버린 시간 속에,5
내 맘속 가득 피웠던 꽃잎들이 모두 사라져,5
가슴이 시킨다 이 사랑 아무리 애를 써봐도 눈물이 나는지 보고 싶지만 이젠 만날 수 없지만,5
제발 끝났잖아 다신 돌릴 수 없잖아,5
흔적조차 없이 조각난 믿음,5
궤도를 벗어난 행성 이별에 우린 부딪히려 해,5
이제 눈물을 더 이상 숨기지 않으리,5
날 사랑하지 않는 그댈 혼자서 사랑 한다는 게 그저 행복할 순 없겠죠,5
수 많은 밤을 새우며 눈물 흘리고 있어,5
At least we put it all out on the line,5
참을 수밖에 잊지 못해,5
너를 지킬 수 없고 더 사랑도 없는 내 가슴 아픈 이야기,5
생각을 하나 둘씩 정리하다 보면 마음이 하나 둘씩 지워지는 걸요,5
나의 이별은 잘 가라는 인사도 없이 치러진다,5
약속했던 미래는 멈췄고,5
사라져가네 멀리 사라져가네 우리 서로가 헤어졌던 그날들 이별에 날은 전혀 없던것처럼 슬픈 밤은 없었던것처럼,5
"""Dancin\' with tears in your eyes""",5
근데 여전히 난 힘들어,5
그 여잔 웁니다,5
baby,5
"makin\' my friends the enemy""",5
"I lost the spirit""",5
"""It's so aching""",5
생각을 하나 둘씩 정리하다 보면 마음이 하나 둘씩 지워지는 걸요,5
"""Still I feel sad""",5
스스로가 밉고 이해할 수 없어도 사람마음이란 게 가끔씩 그럴 수 있지,5
아 아아 아아 아아아아,5
10. I can feel the raindrops falling down on my heart,5
두 눈을 감으면 눈물이 흐르고,5
바보같이 이런 내 속도 모르고 그 사람이 날 떠나네요,5
Sometimes it hurts like growing pain,5
결국 우린 변하고야 말겠지,5
"""내가 요즘 너무 아무렇지 않은 게""",5
또 겨울이 오네요,5
네 앞에서 무너져 그래,5
그렇게 마치 없던 일처럼,5
바보 같은 나 눈물이 날까,5
하루가 이렇게 길죠,5
The last thing I see before I see the light,5
그 여잔 웁니다,5
나는 그녈 잡지 못했죠,5
무너져가는 꿈들,5
"makin\' my friends the enemy""",5
나를 버리지마,5
Oh no 생각이 나서,5
언젠가는 나도 버려질 거야,5
잡지 않았어 널 그때는 몰랐어 이렇게 아플줄은 이제야 알았어,5
처음이야 이런 비참한 기분,5
"""I don't wanna be sad""",5
너 없인 안되는 날 알면서 그렇게 꼭 나를 떠나야만 했니,5
로맨스보단 코미디를 좋아하던 내가 어제는 타이타닉에 눈물을 훔쳤어,5
그게 어쩌다 보니 난 널 서서히 버려 내고 있던 거야,5
길을 잃고 헤매고 있는 난 이제 어떡할까요,5
ためしに永遠なんてないと言い切ろう,5
이제 와 아무 소용없는 말들을 힘없이 겨우 털어놓던 마지막 네 고백이,5
나를 버리지마,5
너는 가끔 몰래 울었을 거야,5
지금 난 갈 길을 잃은 별 날 당기는 힘은 너,5
하루가 이렇게 길죠,5
Are you ready for the last act?,5
니가 모질게 했던 그 기억 속에 그 추억에 헤매,5
우리가 헤어지던 그 날 그 때 너를 보내던 그날 이젠 돌이킬수 없을것 같아,5
궤도를 벗어난 행성 이별에 우린 부딪히려 해,5
어째서 소중한 거라면 어째서 날 두고 사라져,5
잡지 않았어 널 그때는 몰랐어 이렇게 아플줄은 이제야 알았어,5
"""When the cameras come out",5
미운 만큼 울어보고 애써 털어내봐도,5
이렇게 넌 잘사는데 나만 끝을 미뤘나 봐,5
"""'Cause days turn into nights like these""",5
"""You started seein\' someone new for a while""",5
이렇게 넌 잘사는데 나만 끝을 미뤘나 봐,5
"""And that's what makes me want to die""",5
이대로 담아 두기엔 너무 안타까워,5
아파도 좋아 니가 없이는 살수가 없는데,5
"""내가 요즘 너무 아무렇지 않은 게""",5
서로를 품에 안고서 하염없이 눈물만 흘려볼까,5
반짝임을 잃어 잊혀질까,5
이젠 어떡해야 해,5
궤도를 벗어난 행성 이별에 우린 부딪히려 해,5
너를 지킬 수 없고 더 사랑도 없는 내 가슴 아픈 이야기,5
그럼 내맘 약해지잖아요,5
어두운 바다를 떠돌아 다니는 부서진 조각배 위에 누윈 내 작은 몸,5
좀 더 보다가 좀 더 울다가,5
언젠가는 나도 버려질 거야,5
더러워진 나의 하루 다 지나가지,5
생각을 하나 둘씩 정리하다 보면 마음이 하나 둘씩 지워지는 걸요,5
변했어 나의 밤,5
"""When the cameras come out",5
뒤돌아 울고 있는 나를 품고 달래줄래요,5
"it's stupid""",5
넌 그렇게 날 스쳐 지나가,5
하얀 하늘에 부서진다 빌딩 숲 사이를 걸을 때,5
이젠 어떡해야 해,5
내 사랑은 고단해,5
어째서 소중한 거라면 어째서 날 두고 사라져,5
마음과는 달리 식어버린 관계에 이별이 실감 나,5
칠흑 같은 어둠이 날 삼키려 해,5
너 없인 안되는 날 알면서 그렇게 꼭 나를 떠나야만 했니,5
Because I know I can’t stay here,5
그러니까 슬슬,5
거짓말처럼 멀어져만 가,5
변해버린 모습 변해버린 시간 속에,5
궤도를 벗어난 행성 이별에 우린 부딪히려 해,5
내 눈물 나는 사랑아 같은 아픔에 머물 수 있게,5
끝내 난 너에게 슬픈 안녕을 말해야겠어,5
사랑은 갑자기 떠나,5
사랑은 갑자기 떠나,5
하루가 이렇게 길죠,5
"""When the cameras come out",5
시작부터 지옥 마치 단테의 신곡,5
근데 여전히 난 힘들어,5
그대를 탓하며 혼자서 원망했던 날,5
마음과는 달리 식어버린 관계에 이별이 실감 나,5
"makin\' my friends the enemy""",5
참 오래 걸렸어,5
"""I'm so sorry I've been trying not to cry in the grocery store""",5
Oh no 생각이 나서,5
"""I\'m sorry to myself""",5
금세 사랑은 더 잊혀져가고,5
아 아아 아아 아아아아,5
생각을 하나 둘씩 정리하다 보면 마음이 하나 둘씩 지워지는 걸요,5
수 많은 밤을 새우며 눈물 흘리고 있어,5
시작부터 지옥 마치 단테의 신곡,5
미치도록 운다 (운다),5
울며 떼를 써봐도 시간은 자꾸 흘러가네요,5
안 된다는 말보다 늦었다는 그 말이 아파,5
One last goodbye to you,5
"""I think I should apologize It\'s too late""",5
바보 같은 나 눈물이 날까,5
"""It's like the older I get""",5
무참히 짓밟힌 내 사랑,5
이길 수 없는 악몽 같아도,5
오지 않을 거란 걸 알면서 소리쳐봐도 아파 아파 아파,5
소리 없이 내릴게 멀어지던 그 밤,5
내곁을 떠나가던 날 가슴에 품었던 분홍빛의 수많은 추억들이 푸르게 바래졌소,5
난 별이 빛나는 밤에 밤에 밤에,5
네가 떠난 뒤 매일 되감던 기억의 조각들 결국 완전히 맞춰지지 못할,5
미안해요 오늘 그대가 없네요,5
널 보낼게 (보낼게) 널 보낼게 (보낼게),5
"it's stupid""",5
많이 아프겠지만 이제 정말 헤어지려 해,5
마음과는 달리 식어버린 관계에 이별이 실감 나,5
될 수 있길 어떤 아픔도 견딜 수 있게,5
할 수 없던 미련한 인사,5
변해버린 모습 변해버린 시간 속에,5
Oh no 생각이 나서,5
"""And tell myself the lie""",5
그 하늘 아래서 이젠 눈물로 남겨졌지만 이 자릴 난 지킬께요,5
어두운 바다를 떠돌아 다니는 부서진 조각배 위에 누윈 내 작은 몸,5
나를 버리지마,5
조용하게 기다리다 울어 난 이제 와서 그래,5
아무 말도 하지 않은 오늘 울음으로 마쳤어,5
깊이 박힌 상처들이 날 가로막아 선다 해도,5
잡지 않았어 널 그때는 몰랐어 이렇게 아플줄은 이제야 알았어,5
When you are at your low,5
저 거울 속에 비친 난 마치 your honey,5
오늘따라 유난스러 너의 속삭임 너의 손길은 이젠 없는데,5
"""It's so aching""",5
사랑한 만큼 떠나가겠지,5
숱한 약속의 끝에 나를 버리고 끝내 떠날 거면서 그런 말은 해서 차라리 잘됐다 싶어,5
슬프도록 아름답던 그 미소 (너의 미소),5
어두운 바다를 떠돌아 다니는 부서진 조각배 위에 누윈 내 작은 몸,5
조금 아플 것도 차차 나을 것도 느리지만 잊을 것도,5
벌써 겨울이고 모레면 방을 비워야 했어,5
어두컴컴한 이불 속에 숨어 바깥공기도 달갑지가 않네,5
"""I've got a feeling that our last night's going""",5
"""내가 요즘 너무 아무렇지 않은 게""",5
길을 잃고 헤매고 있는 난 이제 어떡할까요,5
넌 날 속상하게 해 아무말 못하게 해 woo,5
사랑한 만큼 떠나가겠지,5
내가 끔찍하게 작아졌던 오늘 밤을 떠올리게 될 테니까,5
금세 사랑은 더 잊혀져가고,5
붉은 해가 산 너머로 사라지기 전에,5
마지막 인사도 못했던 우리의 이별,5
"""On nights like these when my willpower's weak""",5
이제 와 뭐가 중요하겠니 이별의 이유 따위 달라지는 건 없을 텐데,5
벌써 코끝 시린 계절이 왔죠,5
훌쩍 자란 내 모습이지만 속은 텅 빈 껍데기 같아요,5
세수하다 모르게 자꾸 니 생각에 눈물이 나,5
"""그게 다 맞다면 난 틀린 건가 뭐 내가 그려왔던 곳 꿈이 없다면 종일 잠자는 게 낫지 aren't you?""",5
나를 버리지마,5
"""You started seein\' someone new for a while""",5
"""Even if I I make mistakes yes I\'ll admit I fall apart in front of your face""",5
"""I don't think that I like her anymore""",5
아 아아 아아 아아아아,5
붉은 해가 산 너머로 사라지기 전에,5
"""I\'m a mess right now""",5
The last thing I see before I see the light,5
오지 않을 거란 걸 알면서 소리쳐봐도 아파 아파 아파,5
Because I know I can’t stay here,5
날 사랑하지 않는 그댈 혼자서 사랑 한다는 게 그저 행복할 순 없겠죠,5
봐 너나 나나 다 끝난 마당에,5
니네도 떨어져라 몽땅,5
좀 더 보다가 좀 더 울다가,5
빼곡히 들어선 의미라 했지만 나에겐 공허하기만 한 일방성의 무의미함,5
죽을 것만 같았던 상처로,5
"""It's like the older I get""",5
언젠가는 나도 버려질 거야,5
생각하면 덧없는 꿈일지도 몰라,5
I tried to love you,5
스스로가 밉고 이해할 수 없어도 사람마음이란 게 가끔씩 그럴 수 있지,5
"""I don't wanna be sad""",5
아무 말도 하지 않은 오늘 울음으로 마쳤어,5
Are you ready for the last act?,5
I think about when you left me in 2020,5
"""On nights like these when my willpower's weak""",5
최고의 드라마,5
"""I've been trying not to cry in the grocery store""",5
이미 모든게 너로 가득찬 난 너를 지우면 아무것도 아닌 나잖아,5
너는 가끔 몰래 울었을 거야,5
"""Bubbles Drownin' you're seein' doubles""",5
"""I hope you don't come back""",5
번호를 찾아 보다 밤새도록 뒤져보다 없는 번호에 난 또 눈물만 흐른다,5
미안해요 오늘 그대가 없네요,5
Apart (Oh oh),5
니가 떠나서 아프다,5
"makin\' my friends the enemy""",5
Sometimes it hurts like growing pain,5
(가슴 뛰던 너의 모습 알아 그렇게 힘들면 헤어져),5
"""It's like the older I get""",5
내곁을 떠나가던 날 가슴에 품었던 분홍빛의 수많은 추억들이 푸르게 바래졌소,5
마음이 아파 애써 눈물 삼키고 있는 것 같아,5
"""찬란했던 그 햇볕 밤 아래 별도 다 흐릿해져 사라져버렸어""",5
보이지 않던 맘 빈틈까지 서글픈 추억 스며 들어,5
나는 매일 부끄럽다네,5
네가 떠난 뒤 매일 되감던 기억의 조각들 결국 완전히 맞춰지지 못할,5
나는 그녈 잡지 못했죠,5
나는 너의 우울을,5
나를 버리지마,5
나 혼자 이별한 것도 아닌데 왜 이럴까,5
결국 우린 변하고야 말겠지,5
생각을 하나 둘씩 정리하다 보면 마음이 하나 둘씩 지워지는 걸요,5
I think about when you left me in 2020,5
구멍난 가슴에 우리 추억이 흘러 넘쳐,5
아 아아 아아 아아아아,5
"""Not sure there\'s anything more painful""",5
슬퍼 말아요,5
Someday 어둠이 드리워진 쓸쓸한 내 얼굴에,5
긴 밤을 나 혼자 흘려보내기엔 아쉬워,5
언젠가 아파할 날도 있겠지,5
"""Hey isnt this easy?""",5
널 보낼게 (보낼게) 널 보낼게 (보낼게),5
오지 않을 거란 걸 알면서 소리쳐봐도 아파 아파,5
"""It's so aching""",5
"""Guess it don't always go""",5
훌쩍 자란 내 모습이지만 속은 텅 빈 껍데기 같아요,5
나는 너의 우울을,5
"""But you were never good at keeping promises""",5
좀 더 보다가 좀 더 울다가,5
지금 사랑하는 연인도 점점 죽어가고 있대,5
네가 떠난 뒤 매일 되감던 기억의 조각들 결국 완전히 맞춰지지 못할,5
네가 떠난 뒤 매일 되감던 기억의 조각들 결국 완전히 맞춰지지 못할,5
아무리 널 믿어보려고 노력해 봐도,5
I hit rock bottom with nothing left to give,5
아 아아 아아 아아아아,5
"I lost the spirit""",5
How I still feel so cold,5
우리 헤어지던 날 마음 아팠던 그날을,5
시간이 흐르고 내 마음이 흘러서 그렇게 당신도 함께 흘러가야 되는데 정말 그게 말처럼 쉽지가 않네요,5
이제 와 아무 소용없는 말들을 힘없이 겨우 털어놓던 마지막 네 고백이,5
나는 그녈 잡지 못했죠,5
우리가 헤어지던 그 날 그 때 너를 보내던 그날 이젠 돌이킬수 없을것 같아,5
"""I'm never gonna love again hey oh""",5
도저히 난 안 되나 봐,5
바보 같은 나 눈물이 날까,5
달라져 버린 시간 돌릴 수는 없겠죠,5
"""I hope you don't come back""",5
이젠 그대여 안녕,5
궤도를 벗어난 행성 이별에 우린 부딪히려 해,5
"""I like crying too much""",5
All my tears,5
어째서 소중한 거라면 어째서 날 두고 사라져,5
용서를 빌던 밤에 새하얗게 가려진 이전에 알던 세상이 전부 다 사라졌지,5
너를 잃고 나는 모든 걸 잃었다,5
"""now I'll cry through the lonely night and days""",5
너 살던 섬은 이제 가라앉았고,5
궤도를 벗어난 행성 이별에 우린 부딪히려 해,5
이젠 어떡해야 해,5
너 없인 안되는 날 알면서 그렇게 꼭 나를 떠나야만 했니,5
어두컴컴한 이불 속에 숨어 바깥공기도 달갑지가 않네,5
도망치듯 돌아서던 너의 모습에 한동안 아무 말 없이 서있었어,5
오늘 같은 날 마른 줄 알았던 오래된 눈물이 흐르면,5
가끔은 미치도록 아프고 싶어요,5
어두컴컴한 이불 속에 숨어 바깥공기도 달갑지가 않네,5
언제나 나의 곁에 영원할 것 같았던 그 사람이 날 두고 가네요,5
세수하다 모르게 자꾸 니 생각에 눈물이 나,5
저 떨어지는 낙엽처럼 그렇게 살아버린 내 인생을 난 참 바보처럼 살았군요,5
이제 남은 건 절망 뿐이야,5
"""This picture of you and me Oh wasn't it meant to be?""",5
ためしに永遠なんてないと言い切ろう,5
Someday 어둠이 드리워진 쓸쓸한 내 얼굴에,5
무너져가는 꿈들,5
"makin\' my friends the enemy""",5
"""When the cameras come out",5
지금 난 갈 길을 잃은 별 날 당기는 힘은 너,5
난 어쩔 수가 없나 봐,5
아파도 좋아 니가 없이는 살수가 없는데,5
우리 마지막 그 순간이 자꾸 떠올라,5
도저히 난 안 되나 봐,5
"""On nights like these when my willpower's weak""",5
미안하다는 그 말 그 말에 또 무너져도,5
저 거울 속에 비친 난 마치 your honey,5
"""I've been trying not to cry in the grocery store""",5
When you knew I was naked,5
깨고 또 깨어나도 반복되는 깊고 슬픈 꿈,5
The last thing I see before I see the light,5
돌아버릴 것 같아,5
When you are at your low,5
또다시 밀려오는 거대한 파도처럼 끝을 모르게,5
Oh no 생각이 나서,5
나를 버리지마,5
할 수 없던 미련한 인사,5
보이지 않던 맘 빈틈까지 서글픈 추억 스며 들어,5
아 아아 아아 아아아아,5
좀 더 보다가 좀 더 울다가,5
우리의 예쁜 시간들이 자꾸 떨어지고 있어,5
남은 사랑 어떡 하라고,5
돌아온다고 나에게 돌아오고 있다고,5
될 수 있길 어떤 아픔도 견딜 수 있게,5
난 와르르 무너지고 말아 나의 맘은 와르르 내게 이러지 마 Baby,5
그대를 탓하며 혼자서 원망했던 날,5
I tried to love you,5
how I love you,5
긴 밤을 나 혼자 흘려보내기엔 아쉬워,5
저 거울 속에 비친 난 마치 your honey,5
뒤돌아 울고 있는 나를 품고 달래줄래요,5
잘 지내라는 행복하라는 그 흔한 이별의 위로마저도 없이,5
변할 수밖에 없다는 게 아쉽겠지만,5
I would rather cry in my bed and sleep alone yeah,5
"""Not sure there\'s anything more painful""",5
기쁨은 줄었고,5
이렇게 나 꼭 할말이 있다고 아프게 한건 알지만,5
너를 지킬 수 없고 더 사랑도 없는 내 가슴 아픈 이야기,5
나는 그녈 잡지 못했죠,5
저기 지나 오늘 밤이 사라지는 걸 볼 때마다 우리 우울하게 되는 걸,5
그게 어쩌다 보니 난 널 서서히 버려 내고 있던 거야,5
안 된다는 말보다 늦었다는 그 말이 아파,5
또다시 밀려오는 거대한 파도처럼 끝을 모르게,5
좀 더 보다가 좀 더 울다가,5
가슴이 시킨다 이 사랑 아무리 애를 써봐도 눈물이 나는지 보고 싶지만 이젠 만날 수 없지만,5
"""I hope you don't come back""",5
바보 같은 나 눈물이 날까,5
아파도 좋아 니가 없이는 살수가 없는데,5
"""now I'll cry through the lonely night and days""",5
수 많은 밤을 새우며 눈물 흘리고 있어,5
최고의 드라마,5
이렇게도 많이 아플 거라고,5
숱한 약속의 끝에 나를 버리고 끝내 떠날 거면서 그런 말은 해서 차라리 잘됐다 싶어,5
소리 없이 내릴게 멀어지던 그 밤,5
나는 너의 우울을,5
많이 아프겠지만 이제 정말 헤어지려 해,5
"""Never mind let\'s break up""",5
이렇게 넌 잘사는데 나만 끝을 미뤘나 봐,5
Mmh bury me you can bury me,5
그렇게 마치 없던 일처럼,5
생각하면 덧없는 꿈일지도 몰라,5
니가 모질게 했던 그 기억 속에 그 추억에 헤매,5
초침이 멈춘 것 같아,5
잡지 않았어 널 그때는 몰랐어 이렇게 아플줄은 이제야 알았어,5
이렇게 넌 잘사는데 나만 끝을 미뤘나 봐,5
"""You started seein\' someone new for a while""",5
슬픔 만이 깊어가는데,5
너의 무용담 들을 수 없게,5
쓸모 없어진 나의 마음은 갈 곳을 잃어 흩어지네,5
(가슴 뛰던 너의 모습 알아 그렇게 힘들면 헤어져),5
"""이제는 Goodbye""",5
하지만 가녀린 내 맘속에 흐르는 그 눈물은 영원하리,5
길을 잃고 헤매고 있는 난 이제 어떡할까요,5
"""But damn it I'll miss her""",5
나에게 미안해 진짜,5
ためしに永遠なんてないと言い切ろう,5
나는 그녈 잡지 못했죠,5
어두운 바다를 떠돌아 다니는 부서진 조각배 위에 누윈 내 작은 몸,5
이길 수 없는 악몽 같아도,5
조용하게 기다리다 울어 난 이제 와서 그래,5
깨고 또 깨어나도 반복되는 깊고 슬픈 꿈,5
"""On nights like these when my willpower's weak""",5
"""And that's what makes me want to die""",5
이제 남은 건 절망 뿐이야,5
니네도 떨어져라 몽땅,5
깨고 또 깨어나도 반복되는 깊고 슬픈 꿈,5
마음과는 달리 식어버린 관계에 이별이 실감 나,5
궤도를 벗어난 행성 이별에 우린 부딪히려 해,5
Someday 어둠이 드리워진 쓸쓸한 내 얼굴에,5
슬프도록 아름답던 그 미소 (너의 미소),5
달라져 버린 시간 돌릴 수는 없겠죠,5
흔적조차 없이 조각난 믿음,5
내 눈물 나는 사랑아 같은 아픔에 머물 수 있게,5
언젠가 아파할 날도 있겠지,5
시작부터 지옥 마치 단테의 신곡,5
그 여잔 웁니다,5
갖고 있긴 너무나도 아팠었지만 그건 그만큼의 사랑이었어,5
사랑하지 말 것을 그랬네요,5
마음과는 달리 식어버린 관계에 이별이 실감 나,5
안 된다는 말보다 늦었다는 그 말이 아파,5
The last thing I see before I see the light,5
어쩌면 나 때문에 포기가 익숙해진 그대,5
"""You\'re leavin\' town I saw the \'For Sale\' sign""",5
"I lost the spirit""",5
Get over it,5
의미 없이 흘러가 버린 세월아,5
이젠 맘이 변해버렸나,5
(가슴 뛰던 너의 모습 알아 그렇게 힘들면 헤어져),5
세상이 널 아프게 할 땐 내가 안아줄게,5
"""When the cameras come out",5
이미 모든게 너로 가득찬 난 너를 지우면 아무것도 아닌 나잖아,5
미치도록 운다 (운다),5
그대와 내가 놓아버린 좋았던 날들,5
The last thing I see before I see the light,5
she walked in,5
ためしに永遠なんてないと言い切ろう,5
나를 버리지마,5
조용하게 기다리다 울어 난 이제 와서 그래,5
마음과는 달리 식어버린 관계에 이별이 실감 나,5
나를 버리지마,5
금세 사랑은 더 잊혀져가고,5
At least we put it all out on the line,5
울어 울어 울어서 한참을 살 수 있다면 그냥 울어,5
"""It's so aching""",5
두 눈을 감으면 눈물이 흐르고,5
오늘 그런 나를 떠난다네요,5
"""그게 다 맞다면 난 틀린 건가 뭐 내가 그려왔던 곳 꿈이 없다면 종일 잠자는 게 낫지 aren't you?""",5
돌이킬 수는 없겠지 우리의 숨가쁜 지난 날 애써 지우려 했던 슬픔이 끝나기 전에는,5
How I still feel so cold,5
안 된다는 말보다 늦었다는 그 말이 아파,5
너땜에 또 울잖아 (그녀가 bye bye bye bye bye),5
처음 네게 보였던 눈물 너도 나도 많이 울었지,5
목이 메어와 눈물이 흘러도 사랑이 지나가면,5
나는 그녈 잡지 못했죠,5
이젠 어떡해야 해,5
감정이 다 무뎌져 가는 밤,5
아 아아 아아 아아아아,5
언젠가는 나도 버려질 거야,5
"""I'm so sorry I've been trying not to cry in the grocery store""",5
수화기 너머 들리는 지친 날 위로하던 네 목소리 더는 그려지지 않아,5
수 많은 밤을 새우며 눈물 흘리고 있어,5
긴 밤을 나 혼자 흘려보내기엔 아쉬워,5
"""When the cameras come out",5
아파도 좋아 니가 없이는 살수가 없는데,5
내 사랑은 늘 재앙이 되고,5
I wanna be in love,5
Hoping that I can remove how I feel today,5
기쁨은 줄었고,5
금세 사랑은 더 잊혀져가고,5
It began from your cheeks,5
심각해 좀 심각해 나 Oh my god 꿈이었음 좋겠어,5
Apart (Oh oh),5
또 겨울이 오네요,5
니가 떠나서 아프다,5
언젠가는 나도 버려질 거야,5
많이 아프겠지만 이제 정말 헤어지려 해,5
(가슴 뛰던 너의 모습 알아 그렇게 힘들면 헤어져),5
언제부터 이렇게 힘든 날들이 내게 쌓이고 있나,5
빛을 잃은 사랑도,5
풀리지 않는 수수께끼가 되네,5
